direction_group,layer,seed,signal_scale,sae_latents,l1_coef,condition,mean_recovery,median_recovery,min_recovery,max_recovery,frac_recovered,mean_snr
random,8,0,0.01,512,0.001,topK20_K512_mixed,0.05557157412751409,0.06064118186452143,0.027258287588439442,0.06630330812411102,0.0,0.0
random,8,0,0.01,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,0.0
random,8,0,0.01,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,0.0
random,8,0,0.01,512,0.001,random_pair_delta_control,0.05699102557929499,0.05529877893732717,0.0464676037484463,0.07159055415057496,0.0,0.0
random,8,1,0.01,512,0.001,standard_L1_K512_mixed,0.057314919469908285,0.056744204570933994,0.04981387068106606,0.06749482310155326,0.0,0.0
random,8,1,0.01,512,0.001,topK20_K512_mixed,0.05710560374752074,0.05427461638272105,0.045683965169251266,0.09512517455783204,0.0,0.0
random,8,1,0.01,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,0.0
random,8,1,0.01,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,0.0
random,8,1,0.01,512,0.001,random_pair_delta_control,0.05611535246383311,0.058082894872243954,0.04050739340675835,0.0649162888325724,0.0,0.0
random,8,2,0.01,512,0.001,standard_L1_K512_mixed,0.058750711331842544,0.05793000193611321,0.04170541789640955,0.08125956808387332,0.0,0.0
random,8,2,0.01,512,0.001,topK20_K512_mixed,0.05788763023955072,0.05666936652212706,0.04116561683504804,0.07434659649473892,0.0,0.0
random,8,2,0.01,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,0.0
random,8,2,0.01,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,0.0
random,8,2,0.01,512,0.001,random_pair_delta_control,0.055852826268622854,0.05493549192143132,0.04623937058319988,0.06794471581613476,0.0,0.0
random,8,0,0.01,2048,0.001,standard_L1_K2048_mixed,0.061742149411970426,0.06447346945189791,0.04789852350340031,0.07255851284195776,0.0,0.0
random,8,0,0.01,2048,0.001,topK20_K2048_mixed,0.05756921685159609,0.05686997651228269,0.049676323380548615,0.06543386698626569,0.0,0.0
random,8,0,0.01,2048,0.001,delta_K2048,0.2420239249929783,0.18743966931999695,0.042010887366272794,0.8543901895224099,0.2,0.0
random,8,0,0.01,2048,0.001,random_label_control,0.017484805953707116,0.014542091066099785,0.0021609177084912206,0.05060814248346505,0.0,0.0
random,8,0,0.01,2048,0.001,random_pair_delta_control,0.06318750421972413,0.06116088040665009,0.05474611792881086,0.07712369000250203,0.0,0.0
random,8,1,0.01,2048,0.001,standard_L1_K2048_mixed,0.059664832193602205,0.05801098709473362,0.05492938890110202,0.06893436511693533,0.0,0.0
random,8,1,0.01,2048,0.001,topK20_K2048_mixed,0.06268045319255723,0.05903825057304776,0.053502420648029035,0.08400320763532118,0.0,0.0
random,8,1,0.01,2048,0.001,delta_K2048,0.2661973364924908,0.2741314128455288,0.010461406326189877,0.762935367893612,0.2,0.0
random,8,1,0.01,2048,0.001,random_label_control,0.011552715176518522,0.009804853276131245,0.0027379349237363925,0.03034565540569046,0.0,0.0
random,8,1,0.01,2048,0.001,random_pair_delta_control,0.05937232748697215,0.06044003537342677,0.05218420405812691,0.0642534261548925,0.0,0.0
random,8,2,0.01,2048,0.001,standard_L1_K2048_mixed,0.06242174245332431,0.06538410497168455,0.04511221000086521,0.07827085640418437,0.0,0.0
random,8,2,0.01,2048,0.001,topK20_K2048_mixed,0.06642961839857374,0.06366970214868087,0.05680194551997227,0.07880268725038468,0.0,0.0
random,8,2,0.01,2048,0.001,delta_K2048,0.0,0.0,0.0,0.0,0.0,0.0
random,8,2,0.01,2048,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,0.0
random,8,2,0.01,2048,0.001,random_pair_delta_control,0.061823381141329806,0.06224543990790331,0.0502896811004333,0.0792770251898572,0.0,0.0
random,8,0,0.02,512,0.001,standard_L1_K512_mixed,0.05784307615370341,0.0583906851674443,0.03252516876074299,0.07498546048824929,0.0,0.0
random,8,0,0.02,512,0.001,topK20_K512_mixed,0.05696614839836613,0.05559211661898636,0.04826458073534399,0.06479957737822672,0.0,0.0
random,8,0,0.02,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,0.0
random,8,0,0.02,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,0.0
random,8,0,0.02,512,0.001,random_pair_delta_control,0.05736334231074645,0.05565895085160317,0.045974288098744674,0.07271308061508834,0.0,0.0
random,8,1,0.02,512,0.001,standard_L1_K512_mixed,0.05755351255527665,0.056958755895581706,0.049361546212764326,0.06720061091682843,0.0,0.0
random,8,1,0.02,512,0.001,topK20_K512_mixed,0.058357156164827687,0.054083228373521613,0.04690210182016976,0.09514699571894789,0.0,0.0
random,8,1,0.02,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,0.0
random,8,1,0.02,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,0.0
random,8,1,0.02,512,0.001,random_pair_delta_control,0.05636362908882331,0.057117959144497035,0.03967941060931547,0.06417278086761524,0.0,0.0
random,8,2,0.02,512,0.001,standard_L1_K512_mixed,0.05845985697968351,0.056958696940923155,0.04112953365253588,0.0812513478174534,0.0,0.0
random,8,2,0.02,512,0.001,topK20_K512_mixed,0.05551192175980883,0.056663336161336855,0.041157742084052325,0.07403723813327213,0.0,0.0
random,8,2,0.02,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,0.0
random,8,2,0.02,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,0.0
random,8,2,0.02,512,0.001,random_pair_delta_control,0.05649117162712878,0.056246232074603074,0.0414451465183981,0.07031540924461543,0.0,0.0
random,8,0,0.02,2048,0.001,standard_L1_K2048_mixed,0.06242068696748385,0.06459558235660337,0.04610783890976194,0.07503998536528662,0.0,0.0
random,8,0,0.02,2048,0.001,topK20_K2048_mixed,0.0625652318495645,0.061499219916631084,0.05369415024785104,0.07685757445471075,0.0,0.0
random,8,0,0.02,2048,0.001,delta_K2048,0.9627958737905551,0.9817559506106552,0.8185410575225391,0.993545496774056,1.0,0.0
random,8,0,0.02,2048,0.001,random_label_control,0.03889095665531262,0.03516406612497533,0.0197996928600109,0.07156096638718414,0.0,0.0
random,8,0,0.02,2048,0.001,random_pair_delta_control,0.06304592887689331,0.06071156180568801,0.05503588061014911,0.07465785657687621,0.0,0.0
random,8,1,0.02,2048,0.001,standard_L1_K2048_mixed,0.06015752776919786,0.05909105477455306,0.055835674120573685,0.06773139479945495,0.0,0.0
random,8,1,0.02,2048,0.001,topK20_K2048_mixed,0.07052998941962244,0.06867456823626,0.05658005542693869,0.09457251375873696,0.0,0.0
random,8,1,0.02,2048,0.001,delta_K2048,0.949214481141276,0.9884494409777792,0.8704130016731336,0.9932738767423669,1.0,0.0
random,8,1,0.02,2048,0.001,random_label_control,0.036580258710246796,0.03529428660317417,0.027804157937308577,0.04717422458708278,0.0,0.0
random,8,1,0.02,2048,0.001,random_pair_delta_control,0.06014028717330404,0.06170392088235793,0.05351437833410817,0.06591416980348017,0.0,0.0
random,8,2,0.02,2048,0.001,standard_L1_K2048_mixed,0.0619608591438896,0.06462146934684228,0.04521350115554379,0.07644010616981951,0.0,0.0
random,8,2,0.02,2048,0.001,topK20_K2048_mixed,0.06569734108868153,0.06215870848462152,0.05379068318446037,0.08568672703221984,0.0,0.0
random,8,2,0.02,2048,0.001,delta_K2048,0.9734030611848278,0.977982959535858,0.915667050277237,0.9932151873546107,1.0,0.0
random,8,2,0.02,2048,0.001,random_label_control,0.035891567971725984,0.03577300448722208,0.030785065883391208,0.043092426477008845,0.0,0.0
random,8,2,0.02,2048,0.001,random_pair_delta_control,0.06276748940051118,0.06417570591847697,0.05073135833650174,0.07779601312498464,0.0,0.0
random,8,0,0.05,512,0.001,standard_L1_K512_mixed,0.057846204458710894,0.05836396819877594,0.03309016153074684,0.07527166091386481,0.0,0.0
random,8,0,0.05,512,0.001,topK20_K512_mixed,0.05279636716206419,0.053517493683049755,0.027693733001950938,0.06750659993103686,0.0,0.0
random,8,0,0.05,512,0.001,delta_K512,0.9937181579506497,0.9936594408368535,0.9933604559779641,0.9942110391493536,1.0,0.0
random,8,0,0.05,512,0.001,random_label_control,0.04000851242185992,0.03598766986583207,0.02138393885832837,0.06400339304181386,0.0,0.0
random,8,0,0.05,512,0.001,random_pair_delta_control,0.0569805216749536,0.055355977188896455,0.04500658623530822,0.07199535262753422,0.0,0.0
random,8,1,0.05,512,0.001,standard_L1_K512_mixed,0.057264535743286694,0.0569618388121647,0.04955234549682018,0.06675278903586779,0.0,0.0
random,8,1,0.05,512,0.001,topK20_K512_mixed,0.05616416951417811,0.05204125173443522,0.04580224859133011,0.09514962827733173,0.0,0.0
random,8,1,0.05,512,0.001,delta_K512,0.9938430610936624,0.994050350960028,0.9923106225607902,0.9943145804466096,1.0,0.0
random,8,1,0.05,512,0.001,random_label_control,0.035650074826896576,0.03652489218369499,0.020819197140759218,0.04747053095299875,0.0,0.0
random,8,1,0.05,512,0.001,random_pair_delta_control,0.05661775744253432,0.05801740841631151,0.040185632463293375,0.06526607994246668,0.0,0.0
random,8,2,0.05,512,0.001,standard_L1_K512_mixed,0.05862099145537756,0.05751588302082475,0.0411251706645187,0.08089406333908045,0.0,0.0
random,8,2,0.05,512,0.001,topK20_K512_mixed,0.05506857203047368,0.05603972178973991,0.04121089926493811,0.07471692757495571,0.0,0.0
random,8,2,0.05,512,0.001,delta_K512,0.9935734115728296,0.9936045921725318,0.9930389545659253,0.9939309100761984,1.0,0.0
random,8,2,0.05,512,0.001,random_label_control,0.03446390388579161,0.033855068363308705,0.02559306665652255,0.044678514664423415,0.0,0.0
random,8,2,0.05,512,0.001,random_pair_delta_control,0.05596556382037732,0.055914255510439576,0.041312156401405654,0.06885252653511764,0.0,0.0
random,8,0,0.05,2048,0.001,standard_L1_K2048_mixed,0.06167327146304855,0.06342498900431515,0.044738261954895844,0.07571651146955304,0.0,0.0
random,8,0,0.05,2048,0.001,topK20_K2048_mixed,0.05800237529514616,0.058698434858192,0.03352080466885644,0.07835413126018019,0.0,0.0
random,8,0,0.05,2048,0.001,delta_K2048,0.9940631540001341,0.99400292160049,0.9935158932300195,0.9946509277877474,1.0,0.0
random,8,0,0.05,2048,0.001,random_label_control,0.04115922056084147,0.03566740806109002,0.027374586024917706,0.06428148746080606,0.0,0.0
random,8,0,0.05,2048,0.001,random_pair_delta_control,0.06330521446350898,0.06071369854556356,0.052362863711726576,0.07407357280267535,0.0,0.0
random,8,1,0.05,2048,0.001,standard_L1_K2048_mixed,0.06021958496968036,0.059148833687158064,0.05582312852346174,0.06862529556445139,0.0,0.0
random,8,1,0.05,2048,0.001,topK20_K2048_mixed,0.06048880642342756,0.05720249216784925,0.05247677458194517,0.08472721922412316,0.0,0.0
random,8,1,0.05,2048,0.001,delta_K2048,0.9941110361335331,0.9940647087213871,0.9937093902114185,0.9946259774809295,1.0,0.0
random,8,1,0.05,2048,0.001,random_label_control,0.04163538950611186,0.037519190383171586,0.029561896732554844,0.06922419853737553,0.0,0.0
random,8,1,0.05,2048,0.001,random_pair_delta_control,0.059469512320592055,0.06061741453529754,0.054426058677957176,0.06587519553264573,0.0,0.0
random,8,2,0.05,2048,0.001,standard_L1_K2048_mixed,0.061887238235352804,0.06377563940091316,0.04444853487490272,0.07596308210438418,0.0,0.0
random,8,2,0.05,2048,0.001,topK20_K2048_mixed,0.05842429914682777,0.055248367161050554,0.05337818453666171,0.07532749646144832,0.0,0.0
random,8,2,0.05,2048,0.001,delta_K2048,0.9938886641541129,0.9938638421837411,0.9932698477258538,0.9943139373754192,1.0,0.0
random,8,2,0.05,2048,0.001,random_label_control,0.04060059408117968,0.04389048739502499,0.02828941983168153,0.05417934912727257,0.0,0.0
random,8,2,0.05,2048,0.001,random_pair_delta_control,0.06200264575662069,0.06316842997566641,0.04958051144382898,0.07586810926730597,0.0,0.0
random,8,0,0.1,512,0.001,standard_L1_K512_mixed,0.05816521495567596,0.05857058906196047,0.033615999384099204,0.07590349994541488,0.0,0.0
random,8,0,0.1,512,0.001,topK20_K512_mixed,0.054734800134389784,0.055917978863801655,0.029834537606245347,0.06807603250890938,0.0,0.0
random,8,0,0.1,512,0.001,delta_K512,0.9937894371295373,0.9937717346461825,0.9934341708962918,0.9943340039490826,1.0,0.0
random,8,0,0.1,512,0.001,random_label_control,0.03899649081417741,0.035946575947386206,0.020204543485495056,0.06402283475546491,0.0,0.0
random,8,0,0.1,512,0.001,random_pair_delta_control,0.05701283703027708,0.05591427587675646,0.04534453343421468,0.07307463994817659,0.0,0.0
random,8,1,0.1,512,0.001,standard_L1_K512_mixed,0.058283302926672796,0.05829336896327568,0.0495130494527107,0.06771858031389008,0.0,0.0
random,8,1,0.1,512,0.001,topK20_K512_mixed,0.05568191505643445,0.052943908155495656,0.04185748948171722,0.09509935427248173,0.0,0.0
random,8,1,0.1,512,0.001,delta_K512,0.9939826595056864,0.9939968872808382,0.993539854789448,0.9943912845452869,1.0,0.0
random,8,1,0.1,512,0.001,random_label_control,0.03906180933767535,0.04037772657180035,0.020811823736557666,0.05714895831129212,0.0,0.0
random,8,1,0.1,512,0.001,random_pair_delta_control,0.057542633137624886,0.057069840121095824,0.041789534070105966,0.0713591472055933,0.0,0.0
random,8,2,0.1,512,0.001,standard_L1_K512_mixed,0.05871155038600865,0.057755750746404655,0.04130086999360069,0.08102694872600773,0.0,0.0
random,8,2,0.1,512,0.001,topK20_K512_mixed,0.055615550702252915,0.05560920820424804,0.04111943726460171,0.07208403301355723,0.0,0.0
random,8,2,0.1,512,0.001,delta_K512,0.9935487856430589,0.993619613804795,0.9926865777098391,0.9938862893826023,1.0,0.0
random,8,2,0.1,512,0.001,random_label_control,0.03625010958981954,0.034439516467489356,0.02762060993517528,0.054781348088983536,0.0,0.0
random,8,2,0.1,512,0.001,random_pair_delta_control,0.05645310806828141,0.057765609266464076,0.04321596201094365,0.06692431095563481,0.0,0.0
random,8,0,0.1,2048,0.001,standard_L1_K2048_mixed,0.06278699657900451,0.06382025067314462,0.04478100280033647,0.07516044051847535,0.0,0.0
random,8,0,0.1,2048,0.001,topK20_K2048_mixed,0.06051627011127016,0.06284650868378318,0.04052463627811132,0.09329007957832491,0.0,0.0
random,8,0,0.1,2048,0.001,delta_K2048,0.993870513102898,0.9937752438048348,0.9935969818337644,0.9944860245176936,1.0,0.0
random,8,0,0.1,2048,0.001,random_label_control,0.04156613381762013,0.039192970478228326,0.026925245249100054,0.06400382445627245,0.0,0.0
random,8,0,0.1,2048,0.001,random_pair_delta_control,0.06260906320658913,0.05926312295507985,0.055766644989721205,0.07305148659450932,0.0,0.0
random,8,1,0.1,2048,0.001,standard_L1_K2048_mixed,0.0609236616770875,0.05995676154796166,0.057066584374510246,0.06861096495284208,0.0,0.0
random,8,1,0.1,2048,0.001,topK20_K2048_mixed,0.05823644155263789,0.055700928974439984,0.04643572934405887,0.08594659829526417,0.0,0.0
random,8,1,0.1,2048,0.001,delta_K2048,0.9940232890954593,0.9940079220731869,0.9937515364721577,0.9943072100040163,1.0,0.0
random,8,1,0.1,2048,0.001,random_label_control,0.04109530895019765,0.039889598201190694,0.029505886526424815,0.0607529637648503,0.0,0.0
random,8,1,0.1,2048,0.001,random_pair_delta_control,0.05981809827979171,0.06181211486533433,0.05390641777853357,0.06570674185424252,0.0,0.0
random,8,2,0.1,2048,0.001,standard_L1_K2048_mixed,0.06249140410293165,0.06521544594693479,0.04608254134864393,0.0766095316250434,0.0,0.0
random,8,2,0.1,2048,0.001,topK20_K2048_mixed,0.060781687224802414,0.06003812665959071,0.048265322667864596,0.08243983288702662,0.0,0.0
random,8,2,0.1,2048,0.001,delta_K2048,0.9937456242878676,0.9937659595149153,0.9933041907023856,0.99408760777464,1.0,0.0
random,8,2,0.1,2048,0.001,random_label_control,0.037458675840056584,0.03774716714654999,0.028305856632172378,0.046040309524517875,0.0,0.0
random,8,2,0.1,2048,0.001,random_pair_delta_control,0.06129738403650277,0.06292598266554855,0.05022461871765136,0.0747671301781535,0.0,0.0
weak,10,0,0.005,512,0.001,standard_L1_K512_mixed,0.05629048593382685,0.05715886030161656,0.04973117329082533,0.062285880916914095,0.0,3.4219999999999997
weak,10,0,0.005,512,0.001,topK20_K512_mixed,0.05500980407127866,0.0552336017231634,0.04518196181196863,0.0619710191239773,0.0,3.4219999999999997
weak,10,0,0.005,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,0,0.005,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,0,0.005,512,0.001,random_pair_delta_control,0.05286829156134791,0.05245691665168656,0.0461185691818956,0.06262038700822867,0.0,3.4219999999999997
weak,10,1,0.005,512,0.001,standard_L1_K512_mixed,0.054294751652905794,0.05513443227213571,0.039658648459509206,0.06513423291522608,0.0,3.4219999999999997
weak,10,1,0.005,512,0.001,topK20_K512_mixed,0.0517786638928336,0.05071216746754286,0.04513655871423628,0.060266016331474076,0.0,3.4219999999999997
weak,10,1,0.005,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,1,0.005,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,1,0.005,512,0.001,random_pair_delta_control,0.055186580000371445,0.05420854990458898,0.03863522942840579,0.07483494179678393,0.0,3.4219999999999997
weak,10,2,0.005,512,0.001,standard_L1_K512_mixed,0.053705182259231335,0.05137052682339077,0.048454890380357704,0.07070080710450966,0.0,3.4219999999999997
weak,10,2,0.005,512,0.001,topK20_K512_mixed,0.05218512378670742,0.05379428518987231,0.03923838811544031,0.07054204022767764,0.0,3.4219999999999997
weak,10,2,0.005,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,2,0.005,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,2,0.005,512,0.001,random_pair_delta_control,0.056915833923022144,0.053520545437114805,0.04509557434583853,0.07277056949571072,0.0,3.4219999999999997
weak,10,0,0.005,2048,0.001,standard_L1_K2048_mixed,0.06222206980919609,0.0623399028196793,0.058258090303323656,0.06791961061165665,0.0,3.4219999999999997
weak,10,0,0.005,2048,0.001,topK20_K2048_mixed,0.057989039435456635,0.05684263513868473,0.05202963295408007,0.06496079114811512,0.0,3.4219999999999997
weak,10,0,0.005,2048,0.001,delta_K2048,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,0,0.005,2048,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,0,0.005,2048,0.001,random_pair_delta_control,0.056194591636842685,0.0567788482715052,0.04942697454313966,0.061719796393000764,0.0,3.4219999999999997
weak,10,1,0.005,2048,0.001,standard_L1_K2048_mixed,0.05777878350160256,0.05878271339298867,0.04644646464980568,0.06898476591414256,0.0,3.4219999999999997
weak,10,1,0.005,2048,0.001,topK20_K2048_mixed,0.06047015550291429,0.055821240168542105,0.053602763804282146,0.08035428679870005,0.0,3.4219999999999997
weak,10,1,0.005,2048,0.001,delta_K2048,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,1,0.005,2048,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,1,0.005,2048,0.001,random_pair_delta_control,0.06412093877381862,0.0628650979163009,0.0471843066982766,0.09049652849644535,0.0,3.4219999999999997
weak,10,2,0.005,2048,0.001,standard_L1_K2048_mixed,0.058221671930882145,0.057300260906402674,0.05060518388422281,0.06793523535025317,0.0,3.4219999999999997
weak,10,2,0.005,2048,0.001,topK20_K2048_mixed,0.05573797727010613,0.05448137010003063,0.04842411539118154,0.06700122556698546,0.0,3.4219999999999997
weak,10,2,0.005,2048,0.001,delta_K2048,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,2,0.005,2048,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,2,0.005,2048,0.001,random_pair_delta_control,0.06588924220263234,0.0653993005340428,0.0529742555797434,0.07804901334996822,0.0,3.4219999999999997
weak,10,0,0.01,512,0.001,standard_L1_K512_mixed,0.05614195486944923,0.0572900014577274,0.04782993210407712,0.06214146275965462,0.0,3.4219999999999997
weak,10,0,0.01,512,0.001,topK20_K512_mixed,0.053289449756873886,0.053414057459241125,0.044156959053936275,0.061883982170691694,0.0,3.4219999999999997
weak,10,0,0.01,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,0,0.01,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,0,0.01,512,0.001,random_pair_delta_control,0.05282275493862265,0.05277984718006448,0.044323929825716535,0.06233965246271535,0.0,3.4219999999999997
weak,10,1,0.01,512,0.001,standard_L1_K512_mixed,0.05422524491813711,0.05459226284506432,0.03917724863063559,0.06506708883073703,0.0,3.4219999999999997
weak,10,1,0.01,512,0.001,topK20_K512_mixed,0.05161713408954819,0.0519092625127083,0.04345191789746518,0.05927263342241629,0.0,3.4219999999999997
weak,10,1,0.01,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,1,0.01,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,1,0.01,512,0.001,random_pair_delta_control,0.05514411826361955,0.05417786212616897,0.038783121124652674,0.07382969207973712,0.0,3.4219999999999997
weak,10,2,0.01,512,0.001,standard_L1_K512_mixed,0.053733246720779185,0.05142331147227616,0.04869523089909302,0.07020948231714084,0.0,3.4219999999999997
weak,10,2,0.01,512,0.001,topK20_K512_mixed,0.05099746596159915,0.047529064536916465,0.04053382863603479,0.07057528511062788,0.0,3.4219999999999997
weak,10,2,0.01,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,2,0.01,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,2,0.01,512,0.001,random_pair_delta_control,0.057191958960687225,0.05467873395562095,0.04539820459853078,0.07288096141621782,0.0,3.4219999999999997
weak,10,0,0.01,2048,0.001,standard_L1_K2048_mixed,0.061980906273386004,0.0613752175158023,0.055711491913096316,0.06979665511479298,0.0,3.4219999999999997
weak,10,0,0.01,2048,0.001,topK20_K2048_mixed,0.0573853061769817,0.0576253029101271,0.0489277642028596,0.06413399661642775,0.0,3.4219999999999997
weak,10,0,0.01,2048,0.001,delta_K2048,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,0,0.01,2048,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,0,0.01,2048,0.001,random_pair_delta_control,0.05776864695598062,0.057494373959942766,0.051452194939832795,0.06421481898286917,0.0,3.4219999999999997
weak,10,1,0.01,2048,0.001,standard_L1_K2048_mixed,0.0581703327771928,0.058760875822650674,0.0485505985382245,0.06551150228487466,0.0,3.4219999999999997
weak,10,1,0.01,2048,0.001,topK20_K2048_mixed,0.05901810799928923,0.05727320835050023,0.046326762156108765,0.0758765686069781,0.0,3.4219999999999997
weak,10,1,0.01,2048,0.001,delta_K2048,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,1,0.01,2048,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,1,0.01,2048,0.001,random_pair_delta_control,0.06425522342034953,0.06294617459852342,0.049251359534174755,0.09050484302474628,0.0,3.4219999999999997
weak,10,2,0.01,2048,0.001,standard_L1_K2048_mixed,0.05818239365868577,0.05846212313131417,0.04789829704005099,0.06942347403685581,0.0,3.4219999999999997
weak,10,2,0.01,2048,0.001,topK20_K2048_mixed,0.05934790611989053,0.05560920820436506,0.050261595565280225,0.07378122390261821,0.0,3.4219999999999997
weak,10,2,0.01,2048,0.001,delta_K2048,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,2,0.01,2048,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,2,0.01,2048,0.001,random_pair_delta_control,0.06551858603028135,0.06479558516681941,0.05223645399623567,0.08158974271049368,0.0,3.4219999999999997
weak,10,0,0.02,512,0.001,standard_L1_K512_mixed,0.056002351223273225,0.056393806998096985,0.048510674556350004,0.06223994578871788,0.0,3.4219999999999997
weak,10,0,0.02,512,0.001,topK20_K512_mixed,0.052854784154098125,0.05311701250526915,0.043219943149588616,0.06201614338955037,0.0,3.4219999999999997
weak,10,0,0.02,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,0,0.02,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,0,0.02,512,0.001,random_pair_delta_control,0.05279950345746963,0.05234826199163135,0.0453914582749197,0.062077336148085485,0.0,3.4219999999999997
weak,10,1,0.02,512,0.001,standard_L1_K512_mixed,0.054499216575483844,0.054901275958556026,0.03957148371293716,0.06522722835802212,0.0,3.4219999999999997
weak,10,1,0.02,512,0.001,topK20_K512_mixed,0.05290963681431591,0.053152731062052275,0.0475115770595893,0.06016044911236176,0.0,3.4219999999999997
weak,10,1,0.02,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,1,0.02,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,1,0.02,512,0.001,random_pair_delta_control,0.05454533116926984,0.05349782820729261,0.03848960656038888,0.07435493357764433,0.0,3.4219999999999997
weak,10,2,0.02,512,0.001,standard_L1_K512_mixed,0.053936889279619704,0.05138890604142218,0.04800556587336076,0.07165341134413195,0.0,3.4219999999999997
weak,10,2,0.02,512,0.001,topK20_K512_mixed,0.04939777250310612,0.047466383521932866,0.0380368329854916,0.0667783789842426,0.0,3.4219999999999997
weak,10,2,0.02,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,2,0.02,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,10,2,0.02,512,0.001,random_pair_delta_control,0.05703859076611565,0.05506881808841048,0.04401368943752988,0.07265616264583052,0.0,3.4219999999999997
weak,10,0,0.02,2048,0.001,standard_L1_K2048_mixed,0.06329628462175163,0.06206599259460295,0.06037537044004629,0.07148151794810456,0.0,3.4219999999999997
weak,10,0,0.02,2048,0.001,topK20_K2048_mixed,0.06257864174449494,0.05854140373273729,0.04984943334300659,0.0906828826211589,0.0,3.4219999999999997
weak,10,0,0.02,2048,0.001,delta_K2048,0.9767447393560152,0.9910856404463952,0.9117605234518076,0.9934553994858359,1.0,3.4219999999999997
weak,10,0,0.02,2048,0.001,random_label_control,0.03858414689759517,0.03252595980594307,0.02115037679998868,0.06964362207030994,0.0,3.4219999999999997
weak,10,0,0.02,2048,0.001,random_pair_delta_control,0.05807583943460774,0.05745753099424082,0.05265541810326073,0.06599230543120448,0.0,3.4219999999999997
weak,10,1,0.02,2048,0.001,standard_L1_K2048_mixed,0.05777814655928979,0.05845375904079174,0.04811156718797797,0.06981015868558861,0.0,3.4219999999999997
weak,10,1,0.02,2048,0.001,topK20_K2048_mixed,0.05856515544861644,0.05727129649009803,0.04839213067775508,0.06910756392549751,0.0,3.4219999999999997
weak,10,1,0.02,2048,0.001,delta_K2048,0.9624147899457045,0.9779095534738464,0.8802076502065981,0.9925504247030453,1.0,3.4219999999999997
weak,10,1,0.02,2048,0.001,random_label_control,0.037470781634946305,0.03802169770697772,0.023952147135037516,0.04601796802073358,0.0,3.4219999999999997
weak,10,1,0.02,2048,0.001,random_pair_delta_control,0.06452460774257278,0.0632686517602104,0.04785603213193927,0.08862565395935534,0.0,3.4219999999999997
