direction_group,layer,seed,signal_scale,sae_latents,l1_coef,condition,concept_id,concept,snr,recovery_score,best_latent
weak,10,1,0.01,512,0.001,random_label_control,3,Redis,3.405,0.0,0
weak,10,1,0.01,512,0.001,random_label_control,4,Kubernetes,3.478,0.0,0
weak,10,1,0.01,512,0.001,random_label_control,5,arbitrage,3.554,0.0,0
weak,10,1,0.01,512,0.001,random_label_control,6,PostgreSQL,3.47,0.0,0
weak,10,1,0.01,512,0.001,random_label_control,7,metaphor about memory loss,3.409,0.0,0
weak,10,1,0.01,512,0.001,random_label_control,8,telomerase,3.544,0.0,0
weak,10,1,0.01,512,0.001,random_label_control,9,regret about financial decisions,3.359,0.0,0
weak,10,1,0.01,512,0.001,random_pair_delta_control,0,exacerbate,3.327,0.07382969207973712,318
weak,10,1,0.01,512,0.001,random_pair_delta_control,1,mitigate,3.282,0.051460755069611314,428
weak,10,1,0.01,512,0.001,random_pair_delta_control,2,ameliorate,3.392,0.038783121124652674,121
weak,10,1,0.01,512,0.001,random_pair_delta_control,3,Redis,3.405,0.053371387056326935,139
weak,10,1,0.01,512,0.001,random_pair_delta_control,4,Kubernetes,3.478,0.058925147736596066,191
weak,10,1,0.01,512,0.001,random_pair_delta_control,5,arbitrage,3.554,0.0560978087408927,433
weak,10,1,0.01,512,0.001,random_pair_delta_control,6,PostgreSQL,3.47,0.052342009011548854,352
weak,10,1,0.01,512,0.001,random_pair_delta_control,7,metaphor about memory loss,3.409,0.05163689449698968,368
weak,10,1,0.01,512,0.001,random_pair_delta_control,8,telomerase,3.544,0.05498433719601101,182
weak,10,1,0.01,512,0.001,random_pair_delta_control,9,regret about financial decisions,3.359,0.06001003012382912,490
weak,10,2,0.01,512,0.001,standard_L1_K512_mixed,0,exacerbate,3.327,0.04899584905324992,159
weak,10,2,0.01,512,0.001,standard_L1_K512_mixed,1,mitigate,3.282,0.0488932198748067,109
weak,10,2,0.01,512,0.001,standard_L1_K512_mixed,2,ameliorate,3.392,0.04925592524114221,60
weak,10,2,0.01,512,0.001,standard_L1_K512_mixed,3,Redis,3.405,0.07020948231714084,421
weak,10,2,0.01,512,0.001,standard_L1_K512_mixed,4,Kubernetes,3.478,0.05359069770341012,424
weak,10,2,0.01,512,0.001,standard_L1_K512_mixed,5,arbitrage,3.554,0.04869523089909302,211
weak,10,2,0.01,512,0.001,standard_L1_K512_mixed,6,PostgreSQL,3.47,0.05884813004322643,471
weak,10,2,0.01,512,0.001,standard_L1_K512_mixed,7,metaphor about memory loss,3.409,0.05589791189002586,362
weak,10,2,0.01,512,0.001,standard_L1_K512_mixed,8,telomerase,3.544,0.049131219092913625,491
weak,10,2,0.01,512,0.001,standard_L1_K512_mixed,9,regret about financial decisions,3.359,0.05381480109278307,19
weak,10,2,0.01,512,0.001,topK20_K512_mixed,0,exacerbate,3.327,0.06367167839397002,139
weak,10,2,0.01,512,0.001,topK20_K512_mixed,1,mitigate,3.282,0.04053382863603479,121
weak,10,2,0.01,512,0.001,topK20_K512_mixed,2,ameliorate,3.392,0.048732140470154235,277
weak,10,2,0.01,512,0.001,topK20_K512_mixed,3,Redis,3.405,0.07057528511062788,504
weak,10,2,0.01,512,0.001,topK20_K512_mixed,4,Kubernetes,3.478,0.04741252682321097,498
weak,10,2,0.01,512,0.001,topK20_K512_mixed,5,arbitrage,3.554,0.0446460428153478,508
weak,10,2,0.01,512,0.001,topK20_K512_mixed,6,PostgreSQL,3.47,0.047077570634442054,245
weak,10,2,0.01,512,0.001,topK20_K512_mixed,7,metaphor about memory loss,3.409,0.04764560225062196,302
weak,10,2,0.01,512,0.001,topK20_K512_mixed,8,telomerase,3.544,0.0441762653493243,368
weak,10,2,0.01,512,0.001,topK20_K512_mixed,9,regret about financial decisions,3.359,0.05550371913225756,390
weak,10,2,0.01,512,0.001,delta_K512,0,exacerbate,3.327,0.0,0
weak,10,2,0.01,512,0.001,delta_K512,1,mitigate,3.282,0.0,0
weak,10,2,0.01,512,0.001,delta_K512,2,ameliorate,3.392,0.0,0
weak,10,2,0.01,512,0.001,delta_K512,3,Redis,3.405,0.0,0
weak,10,2,0.01,512,0.001,delta_K512,4,Kubernetes,3.478,0.0,0
weak,10,2,0.01,512,0.001,delta_K512,5,arbitrage,3.554,0.0,0
weak,10,2,0.01,512,0.001,delta_K512,6,PostgreSQL,3.47,0.0,0
weak,10,2,0.01,512,0.001,delta_K512,7,metaphor about memory loss,3.409,0.0,0
weak,10,2,0.01,512,0.001,delta_K512,8,telomerase,3.544,0.0,0
weak,10,2,0.01,512,0.001,delta_K512,9,regret about financial decisions,3.359,0.0,0
weak,10,2,0.01,512,0.001,random_label_control,0,exacerbate,3.327,0.0,0
weak,10,2,0.01,512,0.001,random_label_control,1,mitigate,3.282,0.0,0
weak,10,2,0.01,512,0.001,random_label_control,2,ameliorate,3.392,0.0,0
weak,10,2,0.01,512,0.001,random_label_control,3,Redis,3.405,0.0,0
weak,10,2,0.01,512,0.001,random_label_control,4,Kubernetes,3.478,0.0,0
weak,10,2,0.01,512,0.001,random_label_control,5,arbitrage,3.554,0.0,0
weak,10,2,0.01,512,0.001,random_label_control,6,PostgreSQL,3.47,0.0,0
weak,10,2,0.01,512,0.001,random_label_control,7,metaphor about memory loss,3.409,0.0,0
weak,10,2,0.01,512,0.001,random_label_control,8,telomerase,3.544,0.0,0
weak,10,2,0.01,512,0.001,random_label_control,9,regret about financial decisions,3.359,0.0,0
weak,10,2,0.01,512,0.001,random_pair_delta_control,0,exacerbate,3.327,0.0630718014195866,217
weak,10,2,0.01,512,0.001,random_pair_delta_control,1,mitigate,3.282,0.050539646221562366,343
weak,10,2,0.01,512,0.001,random_pair_delta_control,2,ameliorate,3.392,0.053708737093146726,31
weak,10,2,0.01,512,0.001,random_pair_delta_control,3,Redis,3.405,0.05564873081809517,317
weak,10,2,0.01,512,0.001,random_pair_delta_control,4,Kubernetes,3.478,0.07288096141621782,423
weak,10,2,0.01,512,0.001,random_pair_delta_control,5,arbitrage,3.554,0.049709351311938564,286
weak,10,2,0.01,512,0.001,random_pair_delta_control,6,PostgreSQL,3.47,0.06073256159501576,59
weak,10,2,0.01,512,0.001,random_pair_delta_control,7,metaphor about memory loss,3.409,0.05139919712539577,333
weak,10,2,0.01,512,0.001,random_pair_delta_control,8,telomerase,3.544,0.06883039800738278,180
weak,10,2,0.01,512,0.001,random_pair_delta_control,9,regret about financial decisions,3.359,0.04539820459853078,307
weak,10,0,0.01,2048,0.001,standard_L1_K2048_mixed,0,exacerbate,3.327,0.060976772128554596,1897
weak,10,0,0.01,2048,0.001,standard_L1_K2048_mixed,1,mitigate,3.282,0.06354059448270008,106
weak,10,0,0.01,2048,0.001,standard_L1_K2048_mixed,2,ameliorate,3.392,0.061646818136391966,1166
weak,10,0,0.01,2048,0.001,standard_L1_K2048_mixed,3,Redis,3.405,0.06028964596646672,2035
weak,10,0,0.01,2048,0.001,standard_L1_K2048_mixed,4,Kubernetes,3.478,0.06110361689521263,1230
weak,10,0,0.01,2048,0.001,standard_L1_K2048_mixed,5,arbitrage,3.554,0.06230074801941748,1434
weak,10,0,0.01,2048,0.001,standard_L1_K2048_mixed,6,PostgreSQL,3.47,0.05791785668444421,335
weak,10,0,0.01,2048,0.001,standard_L1_K2048_mixed,7,metaphor about memory loss,3.409,0.06652486339278312,866
weak,10,0,0.01,2048,0.001,standard_L1_K2048_mixed,8,telomerase,3.544,0.055711491913096316,866
weak,10,0,0.01,2048,0.001,standard_L1_K2048_mixed,9,regret about financial decisions,3.359,0.06979665511479298,154
weak,10,0,0.01,2048,0.001,topK20_K2048_mixed,0,exacerbate,3.327,0.0489277642028596,911
weak,10,0,0.01,2048,0.001,topK20_K2048_mixed,1,mitigate,3.282,0.058683539834408105,1980
weak,10,0,0.01,2048,0.001,topK20_K2048_mixed,2,ameliorate,3.392,0.06413399661642775,1763
weak,10,0,0.01,2048,0.001,topK20_K2048_mixed,3,Redis,3.405,0.057189840062828366,1480
weak,10,0,0.01,2048,0.001,topK20_K2048_mixed,4,Kubernetes,3.478,0.05614301295293365,1650
weak,10,0,0.01,2048,0.001,topK20_K2048_mixed,5,arbitrage,3.554,0.05990855054916779,53
weak,10,0,0.01,2048,0.001,topK20_K2048_mixed,6,PostgreSQL,3.47,0.0520296329543167,825
weak,10,0,0.01,2048,0.001,topK20_K2048_mixed,7,metaphor about memory loss,3.409,0.05806076575742583,1037
weak,10,0,0.01,2048,0.001,topK20_K2048_mixed,8,telomerase,3.544,0.056360424314637135,906
weak,10,0,0.01,2048,0.001,topK20_K2048_mixed,9,regret about financial decisions,3.359,0.06241553452481212,1964
weak,10,0,0.01,2048,0.001,delta_K2048,0,exacerbate,3.327,0.0,0
weak,10,0,0.01,2048,0.001,delta_K2048,1,mitigate,3.282,0.0,0
weak,10,0,0.01,2048,0.001,delta_K2048,2,ameliorate,3.392,0.0,0
weak,10,0,0.01,2048,0.001,delta_K2048,3,Redis,3.405,0.0,0
weak,10,0,0.01,2048,0.001,delta_K2048,4,Kubernetes,3.478,0.0,0
weak,10,0,0.01,2048,0.001,delta_K2048,5,arbitrage,3.554,0.0,0
weak,10,0,0.01,2048,0.001,delta_K2048,6,PostgreSQL,3.47,0.0,0
weak,10,0,0.01,2048,0.001,delta_K2048,7,metaphor about memory loss,3.409,0.0,0
weak,10,0,0.01,2048,0.001,delta_K2048,8,telomerase,3.544,0.0,0
weak,10,0,0.01,2048,0.001,delta_K2048,9,regret about financial decisions,3.359,0.0,0
weak,10,0,0.01,2048,0.001,random_label_control,0,exacerbate,3.327,0.0,0
weak,10,0,0.01,2048,0.001,random_label_control,1,mitigate,3.282,0.0,0
weak,10,0,0.01,2048,0.001,random_label_control,2,ameliorate,3.392,0.0,0
weak,10,0,0.01,2048,0.001,random_label_control,3,Redis,3.405,0.0,0
weak,10,0,0.01,2048,0.001,random_label_control,4,Kubernetes,3.478,0.0,0
weak,10,0,0.01,2048,0.001,random_label_control,5,arbitrage,3.554,0.0,0
weak,10,0,0.01,2048,0.001,random_label_control,6,PostgreSQL,3.47,0.0,0
weak,10,0,0.01,2048,0.001,random_label_control,7,metaphor about memory loss,3.409,0.0,0
weak,10,0,0.01,2048,0.001,random_label_control,8,telomerase,3.544,0.0,0
weak,10,0,0.01,2048,0.001,random_label_control,9,regret about financial decisions,3.359,0.0,0
weak,10,0,0.01,2048,0.001,random_pair_delta_control,0,exacerbate,3.327,0.051824591798897375,1698
weak,10,0,0.01,2048,0.001,random_pair_delta_control,1,mitigate,3.282,0.06421481898286917,427
weak,10,0,0.01,2048,0.001,random_pair_delta_control,2,ameliorate,3.392,0.058322329244362,843
weak,10,0,0.01,2048,0.001,random_pair_delta_control,3,Redis,3.405,0.056666418675523536,1019
weak,10,0,0.01,2048,0.001,random_pair_delta_control,4,Kubernetes,3.478,0.056354224855796387,25
weak,10,0,0.01,2048,0.001,random_pair_delta_control,5,arbitrage,3.554,0.051452194939832795,1476
weak,10,0,0.01,2048,0.001,random_pair_delta_control,6,PostgreSQL,3.47,0.0636194105988515,282
weak,10,0,0.01,2048,0.001,random_pair_delta_control,7,metaphor about memory loss,3.409,0.05651545103225292,33
weak,10,0,0.01,2048,0.001,random_pair_delta_control,8,telomerase,3.544,0.05960347780163589,1379
weak,10,0,0.01,2048,0.001,random_pair_delta_control,9,regret about financial decisions,3.359,0.05911355162978456,31
weak,10,1,0.01,2048,0.001,standard_L1_K2048_mixed,0,exacerbate,3.327,0.0485505985382245,354
weak,10,1,0.01,2048,0.001,standard_L1_K2048_mixed,1,mitigate,3.282,0.056456063390294436,584
weak,10,1,0.01,2048,0.001,standard_L1_K2048_mixed,2,ameliorate,3.392,0.0533690976076759,1228
weak,10,1,0.01,2048,0.001,standard_L1_K2048_mixed,3,Redis,3.405,0.06076798277855477,1201
weak,10,1,0.01,2048,0.001,standard_L1_K2048_mixed,4,Kubernetes,3.478,0.05675681875914981,335
weak,10,1,0.01,2048,0.001,standard_L1_K2048_mixed,5,arbitrage,3.554,0.06076493288615154,1885
weak,10,1,0.01,2048,0.001,standard_L1_K2048_mixed,6,PostgreSQL,3.47,0.056733437552525814,965
weak,10,1,0.01,2048,0.001,standard_L1_K2048_mixed,7,metaphor about memory loss,3.409,0.06551150228487466,1178
weak,10,1,0.01,2048,0.001,standard_L1_K2048_mixed,8,telomerase,3.544,0.06173826227302474,1057
weak,10,1,0.01,2048,0.001,standard_L1_K2048_mixed,9,regret about financial decisions,3.359,0.061054631701451825,730
weak,10,1,0.01,2048,0.001,topK20_K2048_mixed,0,exacerbate,3.327,0.054181353457904854,276
weak,10,1,0.01,2048,0.001,topK20_K2048_mixed,1,mitigate,3.282,0.055714697276669625,490
weak,10,1,0.01,2048,0.001,topK20_K2048_mixed,2,ameliorate,3.392,0.050076351637626,449
weak,10,1,0.01,2048,0.001,topK20_K2048_mixed,3,Redis,3.405,0.046326762156108765,1826
weak,10,1,0.01,2048,0.001,topK20_K2048_mixed,4,Kubernetes,3.478,0.06903057126597945,1559
weak,10,1,0.01,2048,0.001,topK20_K2048_mixed,5,arbitrage,3.554,0.06020482401230422,1209
weak,10,1,0.01,2048,0.001,topK20_K2048_mixed,6,PostgreSQL,3.47,0.053312449268284705,1546
weak,10,1,0.01,2048,0.001,topK20_K2048_mixed,7,metaphor about memory loss,3.409,0.06662578288670577,1750
weak,10,1,0.01,2048,0.001,topK20_K2048_mixed,8,telomerase,3.544,0.0758765686069781,1017
weak,10,1,0.01,2048,0.001,topK20_K2048_mixed,9,regret about financial decisions,3.359,0.058831719424330846,426
weak,10,1,0.01,2048,0.001,delta_K2048,0,exacerbate,3.327,0.0,0
weak,10,1,0.01,2048,0.001,delta_K2048,1,mitigate,3.282,0.0,0
weak,10,1,0.01,2048,0.001,delta_K2048,2,ameliorate,3.392,0.0,0
weak,10,1,0.01,2048,0.001,delta_K2048,3,Redis,3.405,0.0,0
weak,10,1,0.01,2048,0.001,delta_K2048,4,Kubernetes,3.478,0.0,0
weak,10,1,0.01,2048,0.001,delta_K2048,5,arbitrage,3.554,0.0,0
weak,10,1,0.01,2048,0.001,delta_K2048,6,PostgreSQL,3.47,0.0,0
weak,10,1,0.01,2048,0.001,delta_K2048,7,metaphor about memory loss,3.409,0.0,0
weak,10,1,0.01,2048,0.001,delta_K2048,8,telomerase,3.544,0.0,0
weak,10,1,0.01,2048,0.001,delta_K2048,9,regret about financial decisions,3.359,0.0,0
weak,10,1,0.01,2048,0.001,random_label_control,0,exacerbate,3.327,0.0,0
weak,10,1,0.01,2048,0.001,random_label_control,1,mitigate,3.282,0.0,0
weak,10,1,0.01,2048,0.001,random_label_control,2,ameliorate,3.392,0.0,0
weak,10,1,0.01,2048,0.001,random_label_control,3,Redis,3.405,0.0,0
weak,10,1,0.01,2048,0.001,random_label_control,4,Kubernetes,3.478,0.0,0
weak,10,1,0.01,2048,0.001,random_label_control,5,arbitrage,3.554,0.0,0
weak,10,1,0.01,2048,0.001,random_label_control,6,PostgreSQL,3.47,0.0,0
weak,10,1,0.01,2048,0.001,random_label_control,7,metaphor about memory loss,3.409,0.0,0
weak,10,1,0.01,2048,0.001,random_label_control,8,telomerase,3.544,0.0,0
weak,10,1,0.01,2048,0.001,random_label_control,9,regret about financial decisions,3.359,0.0,0
weak,10,1,0.01,2048,0.001,random_pair_delta_control,0,exacerbate,3.327,0.09050484302474628,1369
weak,10,1,0.01,2048,0.001,random_pair_delta_control,1,mitigate,3.282,0.06058773729430264,1533
weak,10,1,0.01,2048,0.001,random_pair_delta_control,2,ameliorate,3.392,0.049251359534174755,522
weak,10,1,0.01,2048,0.001,random_pair_delta_control,3,Redis,3.405,0.0637811864615726,1834
weak,10,1,0.01,2048,0.001,random_pair_delta_control,4,Kubernetes,3.478,0.062148075912658876,1540
weak,10,1,0.01,2048,0.001,random_pair_delta_control,5,arbitrage,3.554,0.06873854294216086,1057
weak,10,1,0.01,2048,0.001,random_pair_delta_control,6,PostgreSQL,3.47,0.05650050337396268,1318
weak,10,1,0.01,2048,0.001,random_pair_delta_control,7,metaphor about memory loss,3.409,0.06142811128312169,1089
weak,10,1,0.01,2048,0.001,random_pair_delta_control,8,telomerase,3.544,0.065867601092407,954
weak,10,1,0.01,2048,0.001,random_pair_delta_control,9,regret about financial decisions,3.359,0.06374427328438796,1666
weak,10,2,0.01,2048,0.001,standard_L1_K2048_mixed,0,exacerbate,3.327,0.060127939886586476,2026
weak,10,2,0.01,2048,0.001,standard_L1_K2048_mixed,1,mitigate,3.282,0.04789829704005099,507
weak,10,2,0.01,2048,0.001,standard_L1_K2048_mixed,2,ameliorate,3.392,0.05756961252846019,573
weak,10,2,0.01,2048,0.001,standard_L1_K2048_mixed,3,Redis,3.405,0.06267969982959988,27
weak,10,2,0.01,2048,0.001,standard_L1_K2048_mixed,4,Kubernetes,3.478,0.059148600812667235,1323
weak,10,2,0.01,2048,0.001,standard_L1_K2048_mixed,5,arbitrage,3.554,0.05486897578164655,1100
weak,10,2,0.01,2048,0.001,standard_L1_K2048_mixed,6,PostgreSQL,3.47,0.06023562163872421,1985
weak,10,2,0.01,2048,0.001,standard_L1_K2048_mixed,7,metaphor about memory loss,3.409,0.06942347403685581,666
weak,10,2,0.01,2048,0.001,standard_L1_K2048_mixed,8,telomerase,3.544,0.05209606958230514,877
weak,10,2,0.01,2048,0.001,standard_L1_K2048_mixed,9,regret about financial decisions,3.359,0.05777564544996112,1850
weak,10,2,0.01,2048,0.001,topK20_K2048_mixed,0,exacerbate,3.327,0.06313851740853951,1705
weak,10,2,0.01,2048,0.001,topK20_K2048_mixed,1,mitigate,3.282,0.055714697276520495,1997
weak,10,2,0.01,2048,0.001,topK20_K2048_mixed,2,ameliorate,3.392,0.054181353457906846,2034
weak,10,2,0.01,2048,0.001,topK20_K2048_mixed,3,Redis,3.405,0.06698855700003718,1608
weak,10,2,0.01,2048,0.001,topK20_K2048_mixed,4,Kubernetes,3.478,0.054474874317856255,1132
weak,10,2,0.01,2048,0.001,topK20_K2048_mixed,5,arbitrage,3.554,0.07378122390261821,1676
weak,10,2,0.01,2048,0.001,topK20_K2048_mixed,6,PostgreSQL,3.47,0.053407216922097475,1639
weak,10,2,0.01,2048,0.001,topK20_K2048_mixed,7,metaphor about memory loss,3.409,0.06602730621583937,1675
weak,10,2,0.01,2048,0.001,topK20_K2048_mixed,8,telomerase,3.544,0.050261595565280225,870
weak,10,2,0.01,2048,0.001,topK20_K2048_mixed,9,regret about financial decisions,3.359,0.05550371913220963,988
weak,10,2,0.01,2048,0.001,delta_K2048,0,exacerbate,3.327,0.0,0
weak,10,2,0.01,2048,0.001,delta_K2048,1,mitigate,3.282,0.0,0
weak,10,2,0.01,2048,0.001,delta_K2048,2,ameliorate,3.392,0.0,0
weak,10,2,0.01,2048,0.001,delta_K2048,3,Redis,3.405,0.0,0
weak,10,2,0.01,2048,0.001,delta_K2048,4,Kubernetes,3.478,0.0,0
weak,10,2,0.01,2048,0.001,delta_K2048,5,arbitrage,3.554,0.0,0
weak,10,2,0.01,2048,0.001,delta_K2048,6,PostgreSQL,3.47,0.0,0
weak,10,2,0.01,2048,0.001,delta_K2048,7,metaphor about memory loss,3.409,0.0,0
weak,10,2,0.01,2048,0.001,delta_K2048,8,telomerase,3.544,0.0,0
weak,10,2,0.01,2048,0.001,delta_K2048,9,regret about financial decisions,3.359,0.0,0
weak,10,2,0.01,2048,0.001,random_label_control,0,exacerbate,3.327,0.0,0
weak,10,2,0.01,2048,0.001,random_label_control,1,mitigate,3.282,0.0,0
weak,10,2,0.01,2048,0.001,random_label_control,2,ameliorate,3.392,0.0,0
weak,10,2,0.01,2048,0.001,random_label_control,3,Redis,3.405,0.0,0
weak,10,2,0.01,2048,0.001,random_label_control,4,Kubernetes,3.478,0.0,0
weak,10,2,0.01,2048,0.001,random_label_control,5,arbitrage,3.554,0.0,0
weak,10,2,0.01,2048,0.001,random_label_control,6,PostgreSQL,3.47,0.0,0
weak,10,2,0.01,2048,0.001,random_label_control,7,metaphor about memory loss,3.409,0.0,0
weak,10,2,0.01,2048,0.001,random_label_control,8,telomerase,3.544,0.0,0
weak,10,2,0.01,2048,0.001,random_label_control,9,regret about financial decisions,3.359,0.0,0
weak,10,2,0.01,2048,0.001,random_pair_delta_control,0,exacerbate,3.327,0.06372559357215954,259
weak,10,2,0.01,2048,0.001,random_pair_delta_control,1,mitigate,3.282,0.07218088374161405,739
weak,10,2,0.01,2048,0.001,random_pair_delta_control,2,ameliorate,3.392,0.05223645399623567,1074
weak,10,2,0.01,2048,0.001,random_pair_delta_control,3,Redis,3.405,0.06880926139561229,1099
weak,10,2,0.01,2048,0.001,random_pair_delta_control,4,Kubernetes,3.478,0.06586557676147926,165
weak,10,2,0.01,2048,0.001,random_pair_delta_control,5,arbitrage,3.554,0.055371588845058786,1076
weak,10,2,0.01,2048,0.001,random_pair_delta_control,6,PostgreSQL,3.47,0.08158974271049368,1600
weak,10,2,0.01,2048,0.001,random_pair_delta_control,7,metaphor about memory loss,3.409,0.061871421938373763,579
weak,10,2,0.01,2048,0.001,random_pair_delta_control,8,telomerase,3.544,0.07630441801827417,418
weak,10,2,0.01,2048,0.001,random_pair_delta_control,9,regret about financial decisions,3.359,0.05723091932351229,1582
weak,10,0,0.02,512,0.001,standard_L1_K512_mixed,0,exacerbate,3.327,0.05033344873054602,416
weak,10,0,0.02,512,0.001,standard_L1_K512_mixed,1,mitigate,3.282,0.0525342175210417,86
weak,10,0,0.02,512,0.001,standard_L1_K512_mixed,2,ameliorate,3.392,0.05800053777334688,295
weak,10,0,0.02,512,0.001,standard_L1_K512_mixed,3,Redis,3.405,0.0593457816344212,43
weak,10,0,0.02,512,0.001,standard_L1_K512_mixed,4,Kubernetes,3.478,0.058449147230031986,345
weak,10,0,0.02,512,0.001,standard_L1_K512_mixed,5,arbitrage,3.554,0.05378945947564709,11
weak,10,0,0.02,512,0.001,standard_L1_K512_mixed,6,PostgreSQL,3.47,0.0547870762228471,486
weak,10,0,0.02,512,0.001,standard_L1_K512_mixed,7,metaphor about memory loss,3.409,0.06203322329978242,179
weak,10,0,0.02,512,0.001,standard_L1_K512_mixed,8,telomerase,3.544,0.048510674556350004,98
weak,10,0,0.02,512,0.001,standard_L1_K512_mixed,9,regret about financial decisions,3.359,0.06223994578871788,176
weak,10,0,0.02,512,0.001,topK20_K512_mixed,0,exacerbate,3.327,0.04517133673023385,372
weak,10,0,0.02,512,0.001,topK20_K512_mixed,1,mitigate,3.282,0.04799481983659149,365
weak,10,0,0.02,512,0.001,topK20_K512_mixed,2,ameliorate,3.392,0.058309697538754424,257
weak,10,0,0.02,512,0.001,topK20_K512_mixed,3,Redis,3.405,0.057166191781590846,174
weak,10,0,0.02,512,0.001,topK20_K512_mixed,4,Kubernetes,3.478,0.05595688536747247,287
weak,10,0,0.02,512,0.001,topK20_K512_mixed,5,arbitrage,3.554,0.05027713964306583,171
weak,10,0,0.02,512,0.001,topK20_K512_mixed,6,PostgreSQL,3.47,0.05855148110095863,49
weak,10,0,0.02,512,0.001,topK20_K512_mixed,7,metaphor about memory loss,3.409,0.04988420300317468,452
weak,10,0,0.02,512,0.001,topK20_K512_mixed,8,telomerase,3.544,0.043219943149588616,350
weak,10,0,0.02,512,0.001,topK20_K512_mixed,9,regret about financial decisions,3.359,0.06201614338955037,355
weak,10,0,0.02,512,0.001,delta_K512,0,exacerbate,3.327,0.0,0
weak,10,0,0.02,512,0.001,delta_K512,1,mitigate,3.282,0.0,0
weak,10,0,0.02,512,0.001,delta_K512,2,ameliorate,3.392,0.0,0
weak,10,0,0.02,512,0.001,delta_K512,3,Redis,3.405,0.0,0
weak,10,0,0.02,512,0.001,delta_K512,4,Kubernetes,3.478,0.0,0
weak,10,0,0.02,512,0.001,delta_K512,5,arbitrage,3.554,0.0,0
weak,10,0,0.02,512,0.001,delta_K512,6,PostgreSQL,3.47,0.0,0
weak,10,0,0.02,512,0.001,delta_K512,7,metaphor about memory loss,3.409,0.0,0
weak,10,0,0.02,512,0.001,delta_K512,8,telomerase,3.544,0.0,0
weak,10,0,0.02,512,0.001,delta_K512,9,regret about financial decisions,3.359,0.0,0
weak,10,0,0.02,512,0.001,random_label_control,0,exacerbate,3.327,0.0,0
weak,10,0,0.02,512,0.001,random_label_control,1,mitigate,3.282,0.0,0
weak,10,0,0.02,512,0.001,random_label_control,2,ameliorate,3.392,0.0,0
weak,10,0,0.02,512,0.001,random_label_control,3,Redis,3.405,0.0,0
weak,10,0,0.02,512,0.001,random_label_control,4,Kubernetes,3.478,0.0,0
weak,10,0,0.02,512,0.001,random_label_control,5,arbitrage,3.554,0.0,0
weak,10,0,0.02,512,0.001,random_label_control,6,PostgreSQL,3.47,0.0,0
weak,10,0,0.02,512,0.001,random_label_control,7,metaphor about memory loss,3.409,0.0,0
weak,10,0,0.02,512,0.001,random_label_control,8,telomerase,3.544,0.0,0
weak,10,0,0.02,512,0.001,random_label_control,9,regret about financial decisions,3.359,0.0,0
weak,10,0,0.02,512,0.001,random_pair_delta_control,0,exacerbate,3.327,0.05049611522946046,240
weak,10,0,0.02,512,0.001,random_pair_delta_control,1,mitigate,3.282,0.047458591721901915,234
weak,10,0,0.02,512,0.001,random_pair_delta_control,2,ameliorate,3.392,0.05653996318621814,140
weak,10,0,0.02,512,0.001,random_pair_delta_control,3,Redis,3.405,0.051503498241830745,355
weak,10,0,0.02,512,0.001,random_pair_delta_control,4,Kubernetes,3.478,0.054276038381871686,218
weak,10,0,0.02,512,0.001,random_pair_delta_control,5,arbitrage,3.554,0.055650278351038834,239
weak,10,0,0.02,512,0.001,random_pair_delta_control,6,PostgreSQL,3.47,0.05319302574143195,390
weak,10,0,0.02,512,0.001,random_pair_delta_control,7,metaphor about memory loss,3.409,0.05140872929793741,293
weak,10,0,0.02,512,0.001,random_pair_delta_control,8,telomerase,3.544,0.062077336148085485,267
weak,10,0,0.02,512,0.001,random_pair_delta_control,9,regret about financial decisions,3.359,0.0453914582749197,320
weak,10,1,0.02,512,0.001,standard_L1_K512_mixed,0,exacerbate,3.327,0.0425775443442466,358
weak,10,1,0.02,512,0.001,standard_L1_K512_mixed,1,mitigate,3.282,0.055693233580551005,129
weak,10,1,0.02,512,0.001,standard_L1_K512_mixed,2,ameliorate,3.392,0.03957148371293716,109
weak,10,1,0.02,512,0.001,standard_L1_K512_mixed,3,Redis,3.405,0.05279682923670838,83
weak,10,1,0.02,512,0.001,standard_L1_K512_mixed,4,Kubernetes,3.478,0.058423782393660195,191
weak,10,1,0.02,512,0.001,standard_L1_K512_mixed,5,arbitrage,3.554,0.05243302644039945,272
weak,10,1,0.02,512,0.001,standard_L1_K512_mixed,6,PostgreSQL,3.47,0.054109318336561046,413
weak,10,1,0.02,512,0.001,standard_L1_K512_mixed,7,metaphor about memory loss,3.409,0.06522722835802212,157
weak,10,1,0.02,512,0.001,standard_L1_K512_mixed,8,telomerase,3.544,0.06279553782295406,10
weak,10,1,0.02,512,0.001,standard_L1_K512_mixed,9,regret about financial decisions,3.359,0.061364181528798425,209
weak,10,1,0.02,512,0.001,topK20_K512_mixed,0,exacerbate,3.327,0.0475115770595893,333
weak,10,1,0.02,512,0.001,topK20_K512_mixed,1,mitigate,3.282,0.051964043055730824,200
weak,10,1,0.02,512,0.001,topK20_K512_mixed,2,ameliorate,3.392,0.05398510328927644,75
weak,10,1,0.02,512,0.001,topK20_K512_mixed,3,Redis,3.405,0.05388766632086779,343
weak,10,1,0.02,512,0.001,topK20_K512_mixed,4,Kubernetes,3.478,0.05377800681644956,344
weak,10,1,0.02,512,0.001,topK20_K512_mixed,5,arbitrage,3.554,0.04895586070266544,415
weak,10,1,0.02,512,0.001,topK20_K512_mixed,6,PostgreSQL,3.47,0.05252745530765499,409
